timestamp,plant_id,plant_name,process,load_kw,flexible_share,price_eur_mwh,carbon_g_kwh,temperature_c,production_index
2026-01-13 00:30:00,DE-NORTH,North Plant,Body & Welding,2974.032,0.16,67.528,357.831,5.903,0.38
2026-01-13 00:45:00,DE-NORTH,North Plant,Body & Welding,2867.44,0.16,66.069,356.943,6.289,0.38
2026-01-13 01:00:00,DE-NORTH,North Plant,Body & Welding,2909.23,0.16,61.686,350.64,4.971,0.38
2026-01-13 01:15:00,DE-NORTH,North Plant,Body & Welding,2805.646,0.16,66.116,352.127,4.046,0.38
2026-01-13 01:30:00,DE-NORTH,North Plant,Body & Welding,3119.09,0.16,60.829,375.257,6.037,0.38
2026-01-13 01:45:00,DE-NORTH,North Plant,Body & Welding,2989.409,0.16,61.682,356.201,3.904,0.38
2026-01-13 02:00:00,DE-NORTH,North Plant,Body & Welding,2896.923,0.16,56.613,348.097,3.602,0.38
2026-01-13 02:15:00,DE-NORTH,North Plant,Body & Welding,2981.308,0.16,62.722,351.375,3.627,0.38
2026-01-13 02:30:00,DE-NORTH,North Plant,Body & Welding,2646.383,0.16,61.557,370.839,3.394,0.38
2026-01-13 02:45:00,DE-NORTH,North Plant,Body & Welding,2589.231,0.16,56.326,365.827,2.754,0.38
2026-01-13 03:00:00,DE-NORTH,North Plant,Body & Welding,2817.235,0.16,61.597,364.549,2.694,0.38
2026-01-13 03:15:00,DE-NORTH,North Plant,Body & Welding,2722.046,0.16,61.797,354.861,2.365,0.38
2026-01-13 03:30:00,DE-NORTH,North Plant,Body & Welding,2851.349,0.16,69.672,364.977,2.209,0.38
2026-01-13 03:45:00,DE-NORTH,North Plant,Body & Welding,2929.659,0.16,66.479,350.541,0.138,0.38
2026-01-13 04:00:00,DE-NORTH,North Plant,Body & Welding,2992.192,0.16,63.424,355.334,2.817,0.38
2026-01-13 04:15:00,DE-NORTH,North Plant,Body & Welding,2810.085,0.16,64.905,370.293,1.119,0.38
2026-01-13 04:30:00,DE-NORTH,North Plant,Body & Welding,2988.669,0.16,64.672,369.372,1.363,0.38
2026-01-13 04:45:00,DE-NORTH,North Plant,Body & Welding,2986.065,0.16,64.318,347.342,-0.261,0.38
2026-01-13 05:00:00,DE-NORTH,North Plant,Body & Welding,3040.311,0.16,61.476,349.122,0.135,0.38
2026-01-13 05:15:00,DE-NORTH,North Plant,Body & Welding,2977.274,0.16,65.911,360.975,-0.23,0.38
2026-01-13 05:30:00,DE-NORTH,North Plant,Body & Welding,3189.197,0.16,64.263,380.684,1.062,0.38
2026-01-13 05:45:00,DE-NORTH,North Plant,Body & Welding,3074.574,0.16,62.985,337.302,-0.567,0.38
2026-01-13 06:00:00,DE-NORTH,North Plant,Body & Welding,4771.78,0.16,70.764,363.964,0.201,0.98
2026-01-13 06:15:00,DE-NORTH,North Plant,Body & Welding,4549.734,0.16,69.097,333.019,-0.94,0.98
2026-01-13 06:30:00,DE-NORTH,North Plant,Body & Welding,4744.481,0.16,59.166,330.892,-0.936,0.98
2026-01-13 06:45:00,DE-NORTH,North Plant,Body & Welding,4690.989,0.16,64.561,323.218,-0.907,0.98
2026-01-13 07:00:00,DE-NORTH,North Plant,Body & Welding,4680.792,0.16,67.724,311.793,0.069,0.98
2026-01-13 07:15:00,DE-NORTH,North Plant,Body & Welding,4828.34,0.16,66.612,299.892,-2.227,0.98
2026-01-13 07:30:00,DE-NORTH,North Plant,Body & Welding,4746.421,0.16,65.052,296.098,-1.878,0.98
2026-01-13 07:45:00,DE-NORTH,North Plant,Body & Welding,4517.641,0.16,59.616,279.603,-2.352,0.98
2026-01-13 08:00:00,DE-NORTH,North Plant,Body & Welding,4479.105,0.16,54.532,258.836,-1.761,0.98
2026-01-13 08:15:00,DE-NORTH,North Plant,Body & Welding,4936.449,0.16,51.974,276.492,-1.557,0.98
2026-01-13 08:30:00,DE-NORTH,North Plant,Body & Welding,4936.119,0.16,56.037,267.345,-2.087,0.98
2026-01-13 08:45:00,DE-NORTH,North Plant,Body & Welding,4991.862,0.16,54.492,260.074,-1.418,0.98
2026-01-13 09:00:00,DE-NORTH,North Plant,Body & Welding,4788.296,0.16,56.422,223.619,-2.24,0.98
2026-01-13 09:15:00,DE-NORTH,North Plant,Body & Welding,4629.727,0.16,53.969,238.387,-1.447,0.98
2026-01-13 09:30:00,DE-NORTH,North Plant,Body & Welding,4683.32,0.16,47.356,236.178,0.221,0.98
2026-01-13 09:45:00,DE-NORTH,North Plant,Body & Welding,4707.205,0.16,41.264,209.563,-0.202,0.98
2026-01-13 10:00:00,DE-NORTH,North Plant,Body & Welding,4570.957,0.16,43.383,216.553,-0.199,0.98
2026-01-13 10:15:00,DE-NORTH,North Plant,Body & Welding,4824.035,0.16,44.031,210.213,-0.859,0.98
2026-01-13 10:30:00,DE-NORTH,North Plant,Body & Welding,4853.119,0.16,40.96,229.563,-1.042,0.98
2026-01-13 10:45:00,DE-NORTH,North Plant,Body & Welding,4626.829,0.16,38.186,227.106,-0.557,0.98
2026-01-13 11:00:00,DE-NORTH,North Plant,Body & Welding,4528.079,0.16,40.38,181.321,0.434,0.98
2026-01-13 11:15:00,DE-NORTH,North Plant,Body & Welding,4346.79,0.16,36.379,229.245,1.311,0.98
2026-01-13 11:30:00,DE-NORTH,North Plant,Body & Welding,4605.237,0.16,35.077,187.121,1.588,0.98
2026-01-13 11:45:00,DE-NORTH,North Plant,Body & Welding,4414.299,0.16,38.209,209.436,1.664,0.98
2026-01-13 12:00:00,DE-NORTH,North Plant,Body & Welding,4348.951,0.16,34.917,209.673,0.984,0.98
2026-01-13 12:15:00,DE-NORTH,North Plant,Body & Welding,4390.576,0.16,37.259,187.252,1.806,0.98
2026-01-13 12:30:00,DE-NORTH,North Plant,Body & Welding,4250.32,0.16,37.336,207.126,1.862,0.98
2026-01-13 12:45:00,DE-NORTH,North Plant,Body & Welding,4299.592,0.16,31.854,202.779,2.252,0.98
2026-01-13 13:00:00,DE-NORTH,North Plant,Body & Welding,4094.579,0.16,34.87,214.465,4.132,0.98
2026-01-13 13:15:00,DE-NORTH,North Plant,Body & Welding,4369.063,0.16,43.151,215.237,1.791,0.98
2026-01-13 13:30:00,DE-NORTH,North Plant,Body & Welding,4220.612,0.16,33.586,232.425,3.183,0.98
2026-01-13 13:45:00,DE-NORTH,North Plant,Body & Welding,4335.739,0.16,30.84,225.553,4.521,0.98
2026-01-13 14:00:00,DE-NORTH,North Plant,Body & Welding,3980.604,0.16,33.178,230.228,2.974,0.88
2026-01-13 14:15:00,DE-NORTH,North Plant,Body & Welding,3984.635,0.16,42.317,254.041,3.876,0.88
2026-01-13 14:30:00,DE-NORTH,North Plant,Body & Welding,3878.75,0.16,44.163,257.576,4.282,0.88
2026-01-13 14:45:00,DE-NORTH,North Plant,Body & Welding,4096.319,0.16,45.676,270.213,4.819,0.88
2026-01-13 15:00:00,DE-NORTH,North Plant,Body & Welding,3951.253,0.16,53.382,265.375,4.177,0.88
2026-01-13 15:15:00,DE-NORTH,North Plant,Body & Welding,3997.887,0.16,40.479,273.805,6.024,0.88
2026-01-13 15:30:00,DE-NORTH,North Plant,Body & Welding,4073.201,0.16,55.653,293.567,6.38,0.88
2026-01-13 15:45:00,DE-NORTH,North Plant,Body & Welding,4114.542,0.16,63.449,307.915,6.567,0.88
2026-01-13 16:00:00,DE-NORTH,North Plant,Body & Welding,3962.323,0.16,56.028,340.622,5.891,0.88
2026-01-13 16:15:00,DE-NORTH,North Plant,Body & Welding,4142.251,0.16,62.518,359.408,6.838,0.88
2026-01-13 16:30:00,DE-NORTH,North Plant,Body & Welding,4289.639,0.16,64.632,362.839,6.414,0.88
2026-01-13 16:45:00,DE-NORTH,North Plant,Body & Welding,4195.521,0.16,67.721,399.151,7.064,0.88
2026-01-13 17:00:00,DE-NORTH,North Plant,Body & Welding,4226.929,0.16,73.629,415.711,9.043,0.88
2026-01-13 17:15:00,DE-NORTH,North Plant,Body & Welding,4313.568,0.16,84.187,419.29,7.826,0.88
2026-01-13 17:30:00,DE-NORTH,North Plant,Body & Welding,4322.08,0.16,89.206,423.095,7.135,0.88
2026-01-13 17:45:00,DE-NORTH,North Plant,Body & Welding,4244.918,0.16,83.659,467.711,8.284,0.88
2026-01-13 18:00:00,DE-NORTH,North Plant,Body & Welding,4384.416,0.16,95.477,462.962,7.384,0.88
2026-01-13 18:15:00,DE-NORTH,North Plant,Body & Welding,4512.395,0.16,88.616,467.505,7.645,0.88
2026-01-13 18:30:00,DE-NORTH,North Plant,Body & Welding,4313.414,0.16,95.738,462.983,7.891,0.88
2026-01-13 18:45:00,DE-NORTH,North Plant,Body & Welding,4392.818,0.16,88.225,456.188,8.424,0.88
2026-01-13 19:00:00,DE-NORTH,North Plant,Body & Welding,4285.307,0.16,88.629,447.818,9.486,0.88
2026-01-13 19:15:00,DE-NORTH,North Plant,Body & Welding,4534.847,0.16,88.733,470.466,9.309,0.88
2026-01-13 19:30:00,DE-NORTH,North Plant,Body & Welding,4424.934,0.16,98.851,449.886,9.323,0.88
2026-01-13 19:45:00,DE-NORTH,North Plant,Body & Welding,4350.112,0.16,88.155,491.576,8.22,0.88
2026-01-13 20:00:00,DE-NORTH,North Plant,Body & Welding,4433.85,0.16,80.345,436.76,8.621,0.88
2026-01-13 20:15:00,DE-NORTH,North Plant,Body & Welding,4276.288,0.16,85.348,429.207,9.18,0.88
2026-01-13 20:30:00,DE-NORTH,North Plant,Body & Welding,4280.486,0.16,78.26,444.701,8.517,0.88
2026-01-13 20:45:00,DE-NORTH,North Plant,Body & Welding,4209.524,0.16,75.981,451.195,8.709,0.88
2026-01-13 21:00:00,DE-NORTH,North Plant,Body & Welding,4218.814,0.16,79.856,428.037,9.139,0.88
2026-01-13 21:15:00,DE-NORTH,North Plant,Body & Welding,4449.207,0.16,74.721,428.849,8.491,0.88
2026-01-13 21:30:00,DE-NORTH,North Plant,Body & Welding,4193.936,0.16,74.212,394.99,8.778,0.88
2026-01-13 21:45:00,DE-NORTH,North Plant,Body & Welding,4277.141,0.16,71.803,404.598,9.599,0.88
2026-01-13 22:00:00,DE-NORTH,North Plant,Body & Welding,2898.193,0.16,71.904,395.986,8.21,0.38
2026-01-13 22:15:00,DE-NORTH,North Plant,Body & Welding,3032.848,0.16,71.231,382.805,8.983,0.38
2026-01-13 22:30:00,DE-NORTH,North Plant,Body & Welding,2826.808,0.16,60.917,404.147,8.358,0.38
2026-01-13 22:45:00,DE-NORTH,North Plant,Body & Welding,2931.02,0.16,70.613,373.513,6.732,0.38
2026-01-13 23:00:00,DE-NORTH,North Plant,Body & Welding,2909.597,0.16,63.436,382.684,6.764,0.38
2026-01-13 23:15:00,DE-NORTH,North Plant,Body & Welding,3128.275,0.16,61.131,390.61,6.713,0.38
2026-01-13 23:30:00,DE-NORTH,North Plant,Body & Welding,2934.283,0.16,66.303,385.912,6.445,0.38
2026-01-13 23:45:00,DE-NORTH,North Plant,Body & Welding,2787.327,0.16,66.592,399.743,6.715,0.38
2026-01-14 00:00:00,DE-NORTH,North Plant,Body & Welding,2906.495,0.16,62.765,396.143,6.93,0.38
2026-01-14 00:15:00,DE-NORTH,North Plant,Body & Welding,3047.829,0.16,68.884,403.223,7.09,0.38
2026-01-14 00:30:00,DE-NORTH,North Plant,Body & Welding,2655.584,0.16,60.214,401.526,6.129,0.38
2026-01-14 00:45:00,DE-NORTH,North Plant,Body & Welding,2743.879,0.16,63.984,406.167,5.295,0.38
2026-01-14 01:00:00,DE-NORTH,North Plant,Body & Welding,2822.951,0.16,63.308,392.412,3.837,0.38
2026-01-14 01:15:00,DE-NORTH,North Plant,Body & Welding,2796.621,0.16,65.506,396.015,5.025,0.38
2026-01-14 01:30:00,DE-NORTH,North Plant,Body & Welding,2816.975,0.16,66.866,398.429,4.671,0.38
2026-01-14 01:45:00,DE-NORTH,North Plant,Body & Welding,2728.406,0.16,61.794,393.887,4.455,0.38
2026-01-14 02:00:00,DE-NORTH,North Plant,Body & Welding,3016.945,0.16,68.818,387.297,5.474,0.38
2026-01-14 02:15:00,DE-NORTH,North Plant,Body & Welding,2746.657,0.16,66.293,387.93,4.541,0.38
2026-01-14 02:30:00,DE-NORTH,North Plant,Body & Welding,2901.075,0.16,58.622,381.944,3.897,0.38
2026-01-14 02:45:00,DE-NORTH,North Plant,Body & Welding,3069.038,0.16,58.538,396.63,2.351,0.38
2026-01-14 03:00:00,DE-NORTH,North Plant,Body & Welding,2979.379,0.16,66.545,390.239,2.347,0.38
2026-01-14 03:15:00,DE-NORTH,North Plant,Body & Welding,2904.329,0.16,65.974,383.186,2.326,0.38
2026-01-14 03:30:00,DE-NORTH,North Plant,Body & Welding,2898.431,0.16,66.755,382.955,1.544,0.38
2026-01-14 03:45:00,DE-NORTH,North Plant,Body & Welding,3035.118,0.16,67.416,376.115,2.139,0.38
2026-01-14 04:00:00,DE-NORTH,North Plant,Body & Welding,3008.46,0.16,68.839,402.106,1.75,0.38
2026-01-14 04:15:00,DE-NORTH,North Plant,Body & Welding,3146.29,0.16,72.188,391.005,0.46,0.38
2026-01-14 04:30:00,DE-NORTH,North Plant,Body & Welding,2986.772,0.16,64.46,379.392,1.794,0.38
2026-01-14 04:45:00,DE-NORTH,North Plant,Body & Welding,3250.166,0.16,64.768,399.115,0.775,0.38
2026-01-14 05:00:00,DE-NORTH,North Plant,Body & Welding,3210.561,0.16,65.672,382.336,-0.746,0.38
2026-01-14 05:15:00,DE-NORTH,North Plant,Body & Welding,3224.643,0.16,71.817,371.816,0.205,0.38
2026-01-14 05:30:00,DE-NORTH,North Plant,Body & Welding,3368.605,0.16,76.275,400.565,0.23,0.38
2026-01-14 05:45:00,DE-NORTH,North Plant,Body & Welding,3178.004,0.16,70.207,381.465,0.524,0.38
2026-01-14 06:00:00,DE-NORTH,North Plant,Body & Welding,4712.785,0.16,62.551,382.589,-0.566,0.98
2026-01-14 06:15:00,DE-NORTH,North Plant,Body & Welding,4728.852,0.16,64.443,376.114,0.095,0.98
2026-01-14 06:30:00,DE-NORTH,North Plant,Body & Welding,4770.596,0.16,66.591,377.491,-0.488,0.98
2026-01-14 06:45:00,DE-NORTH,North Plant,Body & Welding,4786.185,0.16,66.311,352.263,-1.655,0.98
2026-01-14 07:00:00,DE-NORTH,North Plant,Body & Welding,4698.206,0.16,65.474,326.01,-1.82,0.98
2026-01-14 07:15:00,DE-NORTH,North Plant,Body & Welding,4539.058,0.16,65.767,335.483,-0.118,0.98
2026-01-14 07:30:00,DE-NORTH,North Plant,Body & Welding,4671.051,0.16,62.807,311.923,-0.12,0.98
2026-01-14 07:45:00,DE-NORTH,North Plant,Body & Welding,4748.424,0.16,66.626,329.459,-0.763,0.98
2026-01-14 08:00:00,DE-NORTH,North Plant,Body & Welding,4687.447,0.16,58.037,296.173,0.047,0.98
2026-01-14 08:15:00,DE-NORTH,North Plant,Body & Welding,4769.597,0.16,55.545,259.112,-0.25,0.98
2026-01-14 08:30:00,DE-NORTH,North Plant,Body & Welding,4816.396,0.16,59.114,280.374,-0.479,0.98
2026-01-14 08:45:00,DE-NORTH,North Plant,Body & Welding,4664.877,0.16,49.222,290.021,-1.542,0.98
2026-01-14 09:00:00,DE-NORTH,North Plant,Body & Welding,4673.568,0.16,55.069,276.683,0.382,0.98
2026-01-14 09:15:00,DE-NORTH,North Plant,Body & Welding,4578.647,0.16,52.062,271.352,-0.359,0.98
2026-01-14 09:30:00,DE-NORTH,North Plant,Body & Welding,4645.879,0.16,49.221,229.309,-0.889,0.98
2026-01-14 09:45:00,DE-NORTH,North Plant,Body & Welding,4625.549,0.16,54.36,245.247,-0.952,0.98
2026-01-14 10:00:00,DE-NORTH,North Plant,Body & Welding,4489.377,0.16,43.775,219.011,-0.15,0.98
2026-01-14 10:15:00,DE-NORTH,North Plant,Body & Welding,4444.51,0.16,52.844,224.386,-1.327,0.98
2026-01-14 10:30:00,DE-NORTH,North Plant,Body & Welding,4302.745,0.16,42.142,201.112,0.523,0.98
2026-01-14 10:45:00,DE-NORTH,North Plant,Body & Welding,4305.854,0.16,36.499,204.041,-0.427,0.98
2026-01-14 11:00:00,DE-NORTH,North Plant,Body & Welding,4244.047,0.16,40.589,199.763,0.724,0.98
2026-01-14 11:15:00,DE-NORTH,North Plant,Body & Welding,4334.258,0.16,34.861,215.501,0.338,0.98
2026-01-14 11:30:00,DE-NORTH,North Plant,Body & Welding,4179.821,0.16,35.183,211.921,0.771,0.98
2026-01-14 11:45:00,DE-NORTH,North Plant,Body & Welding,4232.24,0.16,38.981,204.003,0.692,0.98
2026-01-14 12:00:00,DE-NORTH,North Plant,Body & Welding,3999.505,0.16,39.006,183.636,1.387,0.98
2026-01-14 12:15:00,DE-NORTH,North Plant,Body & Welding,4417.272,0.16,33.882,196.072,3.111,0.98
2026-01-14 12:30:00,DE-NORTH,North Plant,Body & Welding,4225.75,0.16,40.108,191.662,3.056,0.98
2026-01-14 12:45:00,DE-NORTH,North Plant,Body & Welding,4317.857,0.16,40.785,212.713,2.641,0.98
2026-01-14 13:00:00,DE-NORTH,North Plant,Body & Welding,4444.208,0.16,42.113,218.959,2.688,0.98
2026-01-14 13:15:00,DE-NORTH,North Plant,Body & Welding,4339.171,0.16,38.919,220.957,3.615,0.98
2026-01-14 13:30:00,DE-NORTH,North Plant,Body & Welding,4483.497,0.16,42.919,203.626,4.138,0.98
2026-01-14 13:45:00,DE-NORTH,North Plant,Body & Welding,4244.408,0.16,30.845,185.209,3.092,0.98
2026-01-14 14:00:00,DE-NORTH,North Plant,Body & Welding,4413.835,0.16,38.248,203.298,3.946,0.88
2026-01-14 14:15:00,DE-NORTH,North Plant,Body & Welding,4319.742,0.16,37.46,249.038,3.052,0.88
2026-01-14 14:30:00,DE-NORTH,North Plant,Body & Welding,4239.122,0.16,43.078,235.73,5.439,0.88
2026-01-14 14:45:00,DE-NORTH,North Plant,Body & Welding,4392.565,0.16,42.259,241.211,6.421,0.88
2026-01-14 15:00:00,DE-NORTH,North Plant,Body & Welding,4165.971,0.16,46.097,280.718,5.35,0.88
2026-01-14 15:15:00,DE-NORTH,North Plant,Body & Welding,4304.442,0.16,56.776,288.07,4.12,0.88
2026-01-14 15:30:00,DE-NORTH,North Plant,Body & Welding,4495.996,0.16,51.31,286.111,6.34,0.88
2026-01-14 15:45:00,DE-NORTH,North Plant,Body & Welding,4185.113,0.16,56.623,296.198,5.579,0.88
2026-01-14 16:00:00,DE-NORTH,North Plant,Body & Welding,4461.422,0.16,57.223,312.891,6.036,0.88
2026-01-14 16:15:00,DE-NORTH,North Plant,Body & Welding,4468.901,0.16,61.803,332.666,7.216,0.88
2026-01-14 16:30:00,DE-NORTH,North Plant,Body & Welding,4637.806,0.16,64.985,365.12,7.222,0.88
2026-01-14 16:45:00,DE-NORTH,North Plant,Body & Welding,4281.011,0.16,70.266,367.267,6.955,0.88
2026-01-14 17:00:00,DE-NORTH,North Plant,Body & Welding,4623.659,0.16,76.629,387.241,7.081,0.88
2026-01-14 17:15:00,DE-NORTH,North Plant,Body & Welding,4391.916,0.16,81.964,408.685,7.847,0.88
2026-01-14 17:30:00,DE-NORTH,North Plant,Body & Welding,4403.991,0.16,79.86,396.278,7.68,0.88
2026-01-14 17:45:00,DE-NORTH,North Plant,Body & Welding,4319.15,0.16,83.998,434.321,7.381,0.88
2026-01-14 18:00:00,DE-NORTH,North Plant,Body & Welding,4314.691,0.16,79.766,435.742,8.097,0.88
2026-01-14 18:15:00,DE-NORTH,North Plant,Body & Welding,4448.967,0.16,84.513,410.537,8.722,0.88
2026-01-14 18:30:00,DE-NORTH,North Plant,Body & Welding,4271.642,0.16,88.76,415.445,8.495,0.88
2026-01-14 18:45:00,DE-NORTH,North Plant,Body & Welding,4449.282,0.16,88.225,427.79,7.745,0.88
2026-01-14 19:00:00,DE-NORTH,North Plant,Body & Welding,4256.343,0.16,85.008,444.208,9.522,0.88
2026-01-14 19:15:00,DE-NORTH,North Plant,Body & Welding,4193.225,0.16,86.77,435.91,6.987,0.88
2026-01-14 19:30:00,DE-NORTH,North Plant,Body & Welding,4215.624,0.16,83.954,432.488,8.645,0.88
2026-01-14 19:45:00,DE-NORTH,North Plant,Body & Welding,4272.74,0.16,85.314,448.611,8.555,0.88
2026-01-14 20:00:00,DE-NORTH,North Plant,Body & Welding,4167.342,0.16,80.006,404.288,9.104,0.88
2026-01-14 20:15:00,DE-NORTH,North Plant,Body & Welding,4161.673,0.16,75.642,413.111,9.382,0.88
2026-01-14 20:30:00,DE-NORTH,North Plant,Body & Welding,4192.518,0.16,76.566,410.835,9.746,0.88
2026-01-14 20:45:00,DE-NORTH,North Plant,Body & Welding,4212.728,0.16,61.66,392.105,8.405,0.88
2026-01-14 21:00:00,DE-NORTH,North Plant,Body & Welding,4026.38,0.16,73.129,395.233,9.24,0.88
2026-01-14 21:15:00,DE-NORTH,North Plant,Body & Welding,3923.814,0.16,55.317,369.985,8.872,0.88
2026-01-14 21:30:00,DE-NORTH,North Plant,Body & Welding,4029.992,0.16,61.463,400.844,7.421,0.88
2026-01-14 21:45:00,DE-NORTH,North Plant,Body & Welding,4025.265,0.16,68.763,371.012,9.815,0.88
2026-01-14 22:00:00,DE-NORTH,North Plant,Body & Welding,2676.864,0.16,67.632,399.399,7.323,0.38
2026-01-14 22:15:00,DE-NORTH,North Plant,Body & Welding,2715.918,0.16,60.008,371.04,8.451,0.38
2026-01-14 22:30:00,DE-NORTH,North Plant,Body & Welding,2729.919,0.16,60.91,380.735,8.24,0.38
2026-01-14 22:45:00,DE-NORTH,North Plant,Body & Welding,2783.92,0.16,68.496,365.254,7.952,0.38
2026-01-14 23:00:00,DE-NORTH,North Plant,Body & Welding,2734.486,0.16,60.474,363.5,7.189,0.38
2026-01-14 23:15:00,DE-NORTH,North Plant,Body & Welding,2886.368,0.16,70.902,355.26,7.876,0.38
2026-01-14 23:30:00,DE-NORTH,North Plant,Body & Welding,2670.911,0.16,61.55,362.464,5.952,0.38
2026-01-14 23:45:00,DE-NORTH,North Plant,Body & Welding,2677.171,0.16,62.906,363.927,6.732,0.38
2026-01-15 00:00:00,DE-NORTH,North Plant,Body & Welding,2828.724,0.16,67.027,348.208,6.105,0.38
2026-01-15 00:15:00,DE-NORTH,North Plant,Body & Welding,2866.283,0.16,61.112,356.199,5.737,0.38
2026-01-15 00:30:00,DE-NORTH,North Plant,Body & Welding,2746.928,0.16,56.617,350.48,6.214,0.38
2026-01-15 00:45:00,DE-NORTH,North Plant,Body & Welding,2856.214,0.16,60.236,385.518,6.361,0.38
2026-01-15 01:00:00,DE-NORTH,North Plant,Body & Welding,2914.217,0.16,60.595,356.988,5.054,0.38
2026-01-15 01:15:00,DE-NORTH,North Plant,Body & Welding,2934.793,0.16,55.356,376.769,5.522,0.38
2026-01-15 01:30:00,DE-NORTH,North Plant,Body & Welding,3025.445,0.16,59.887,356.061,4.687,0.38
2026-01-15 01:45:00,DE-NORTH,North Plant,Body & Welding,2975.057,0.16,58.06,361.722,3.702,0.38
2026-01-15 02:00:00,DE-NORTH,North Plant,Body & Welding,3223.289,0.16,64.871,342.975,3.819,0.38
2026-01-15 02:15:00,DE-NORTH,North Plant,Body & Welding,3146.796,0.16,61.487,353.707,3.463,0.38
2026-01-15 02:30:00,DE-NORTH,North Plant,Body & Welding,3039.286,0.16,60.427,361.858,2.86,0.38
2026-01-15 02:45:00,DE-NORTH,North Plant,Body & Welding,3149.918,0.16,61.382,378.641,3.324,0.38
2026-01-15 03:00:00,DE-NORTH,North Plant,Body & Welding,3175.895,0.16,62.992,362.569,2.87,0.38
2026-01-15 03:15:00,DE-NORTH,North Plant,Body & Welding,3322.018,0.16,64.907,376.824,1.279,0.38
2026-01-15 03:30:00,DE-NORTH,North Plant,Body & Welding,3147.644,0.16,58.834,368.24,0.931,0.38
2026-01-15 03:45:00,DE-NORTH,North Plant,Body & Welding,3289.2,0.16,59.113,380.429,2.086,0.38
2026-01-15 04:00:00,DE-NORTH,North Plant,Body & Welding,3230.669,0.16,68.2,360.558,0.929,0.38
2026-01-15 04:15:00,DE-NORTH,North Plant,Body & Welding,3380.383,0.16,62.689,390.331,1.434,0.38
2026-01-15 04:30:00,DE-NORTH,North Plant,Body & Welding,3357.562,0.16,59.28,356.222,1.503,0.38
2026-01-15 04:45:00,DE-NORTH,North Plant,Body & Welding,3254.963,0.16,67.381,353.262,-0.186,0.38
2026-01-15 05:00:00,DE-NORTH,North Plant,Body & Welding,3202.004,0.16,68.159,348.367,-0.524,0.38
2026-01-15 05:15:00,DE-NORTH,North Plant,Body & Welding,3251.951,0.16,60.916,391.303,1.413,0.38
2026-01-15 05:30:00,DE-NORTH,North Plant,Body & Welding,3176.643,0.16,68.71,373.621,0.279,0.38
2026-01-15 05:45:00,DE-NORTH,North Plant,Body & Welding,3362.036,0.16,71.496,360.248,-0.451,0.38
2026-01-15 06:00:00,DE-NORTH,North Plant,Body & Welding,4690.587,0.16,70.805,379.728,-0.984,0.98
2026-01-15 06:15:00,DE-NORTH,North Plant,Body & Welding,4605.774,0.16,70.668,362.041,-0.842,0.98
2026-01-15 06:30:00,DE-NORTH,North Plant,Body & Welding,4571.282,0.16,61.323,366.493,-1.453,0.98
2026-01-15 06:45:00,DE-NORTH,North Plant,Body & Welding,4442.206,0.16,67.023,313.544,-0.116,0.98
2026-01-15 07:00:00,DE-NORTH,North Plant,Body & Welding,4603.063,0.16,63.196,318.309,-1.373,0.98
2026-01-15 07:15:00,DE-NORTH,North Plant,Body & Welding,4408.498,0.16,61.126,305.522,-0.138,0.98
2026-01-15 07:30:00,DE-NORTH,North Plant,Body & Welding,4583.834,0.16,65.13,277.217,-1.238,0.98
2026-01-15 07:45:00,DE-NORTH,North Plant,Body & Welding,4301.894,0.16,66.092,303.749,-1.72,0.98
2026-01-15 08:00:00,DE-NORTH,North Plant,Body & Welding,4413.199,0.16,65.819,278.244,-1.298,0.98
2026-01-15 08:15:00,DE-NORTH,North Plant,Body & Welding,4505.069,0.16,62.311,281.21,-2.826,0.98
2026-01-15 08:30:00,DE-NORTH,North Plant,Body & Welding,4113.051,0.16,54.976,291.92,-1.042,0.98
2026-01-15 08:45:00,DE-NORTH,North Plant,Body & Welding,4527.319,0.16,55.154,251.094,-1.023,0.98
2026-01-15 09:00:00,DE-NORTH,North Plant,Body & Welding,4244.034,0.16,55.119,242.509,-0.252,0.98
2026-01-15 09:15:00,DE-NORTH,North Plant,Body & Welding,4307.358,0.16,50.844,241.752,-2.055,0.98
2026-01-15 09:30:00,DE-NORTH,North Plant,Body & Welding,4321.001,0.16,49.207,245.507,0.194,0.98
2026-01-15 09:45:00,DE-NORTH,North Plant,Body & Welding,4334.531,0.16,50.344,220.79,0.09,0.98
2026-01-15 10:00:00,DE-NORTH,North Plant,Body & Welding,4284.113,0.16,45.237,214.576,0.546,0.98
2026-01-15 10:15:00,DE-NORTH,North Plant,Body & Welding,4374.464,0.16,41.066,230.045,-0.194,0.98
2026-01-15 10:30:00,DE-NORTH,North Plant,Body & Welding,4327.052,0.16,40.937,217.79,0.743,0.98
2026-01-15 10:45:00,DE-NORTH,North Plant,Body & Welding,4489.902,0.16,43.865,185.296,-0.789,0.98
2026-01-15 11:00:00,DE-NORTH,North Plant,Body & Welding,4364.074,0.16,40.215,192.434,0.964,0.98
2026-01-15 11:15:00,DE-NORTH,North Plant,Body & Welding,4549.43,0.16,40.593,223.196,0.163,0.98
2026-01-15 11:30:00,DE-NORTH,North Plant,Body & Welding,4470.938,0.16,41.108,208.801,-0.2,0.98
2026-01-15 11:45:00,DE-NORTH,North Plant,Body & Welding,4212.954,0.16,36.303,194.4,0.435,0.98
2026-01-15 12:00:00,DE-NORTH,North Plant,Body & Welding,4700.991,0.16,40.389,201.858,1.504,0.98
